code;group;session;block;pos;pres_t;stim
AD0210;forcedguess;0;2;167;406;LINIE
AD0210;forcedguess;0;2;168;406;TANK
AD0210;forcedguess;0;2;169;405;SITTE
AD0210;forcedguess;0;2;170;407;ANZUG
AD0210;forcedguess;0;2;171;405;SCHMUCK
AD0210;forcedguess;0;2;172;405;RANG
AD0210;forcedguess;0;2;173;407;HINSICHT
AD0210;forcedguess;0;2;174;406;GESTEIN
AD0210;forcedguess;0;2;175;406;ÜBUNG
AD0210;forcedguess;0;2;176;405;MOTORRAD
AD0210;forcedguess;0;2;177;405;MERKMAL
AD0210;forcedguess;0;2;178;407;NORM
AD0210;forcedguess;0;2;179;405;STAUB
AD0210;forcedguess;0;2;180;405;GURT
AD0210;forcedguess;0;2;181;406;LIMIT
AD0210;forcedguess;0;2;182;406;VETTER
AD0210;forcedguess;0;2;183;407;SPIRALE
AD0210;forcedguess;0;2;184;405;ÜBUNG
AD0210;forcedguess;0;2;185;405;MORAL
AD0210;forcedguess;0;2;186;406;KONZERN
AD0210;forcedguess;0;2;187;405;FERSE
AD0210;forcedguess;0;2;188;406;PULLOVER
AD0210;forcedguess;0;2;189;406;VERZICHT
AD0210;forcedguess;0;3;0;406;VASE
AD0210;forcedguess;0;3;1;406;SIEGEL
AD0210;forcedguess;0;3;2;405;WENDUNG
AD0210;forcedguess;0;3;3;406;KONGRESS
AD0210;forcedguess;0;3;4;407;LARVE
AD0210;forcedguess;0;3;5;405;PILLE
AD0210;forcedguess;0;3;6;405;KITTEL
AD0210;forcedguess;0;3;7;405;SUPPE
AD0210;forcedguess;0;3;8;407;DOKUMENT
AD0210;forcedguess;0;3;9;405;VERLAG
AD0210;forcedguess;0;3;10;405;SCHILD
AD0210;forcedguess;0;3;11;407;POST
AD0210;forcedguess;0;3;12;406;GRAD
AD0210;forcedguess;0;3;13;406;VERBUND
AD0210;forcedguess;0;3;14;405;AKZENT
AD0210;forcedguess;0;3;15;405;RINDE
AD0210;forcedguess;0;3;16;406;BLEI
AD0210;forcedguess;0;3;17;406;LEINE
AD0210;forcedguess;0;3;18;407;BUTTER
AD0210;forcedguess;0;3;19;405;SCHILD
AD0210;forcedguess;0;3;20;405;BLECH
AD0210;forcedguess;0;3;21;406;VORTAG
AD0210;forcedguess;0;3;22;405;STEIN
AD0210;forcedguess;0;3;23;405;PILLE
AD0210;forcedguess;0;3;24;405;ZEILE
AD0210;forcedguess;0;3;25;407;EINNAHME
AD0210;forcedguess;0;3;26;406;DOKUMENT
AD0210;forcedguess;0;3;27;405;BUTTER
AD0210;forcedguess;0;3;28;406;ANSICHT
AD0210;forcedguess;0;3;29;406;POST
AD0210;forcedguess;0;3;30;406;GRAD
AD0210;forcedguess;0;3;31;406;VERBUND
AD0210;forcedguess;0;3;32;405;VERTRAG
AD0210;forcedguess;0;3;33;405;WOLLE
AD0210;forcedguess;0;3;34;406;BLEI
AD0210;forcedguess;0;3;35;407;STATION
AD0210;forcedguess;0;3;36;405;ZELT
AD0210;forcedguess;0;3;37;405;SAAL
AD0210;forcedguess;0;3;38;405;BLECH
AD0210;forcedguess;0;3;39;406;LIZENZ
AD0210;forcedguess;0;3;40;405;TATSACHE
AD0210;forcedguess;0;3;41;405;BRETT
AD0210;forcedguess;0;3;42;407;RELATION
AD0210;forcedguess;0;3;43;406;SENDER
AD0210;forcedguess;0;3;44;406;STATION
AD0210;forcedguess;0;3;45;406;NETZWERK
AD0210;forcedguess;0;3;46;405;WIRT
AD0210;forcedguess;0;3;47;406;POST
AD0210;forcedguess;0;3;48;406;STUHL
AD0210;forcedguess;0;3;49;405;KNABE
AD0210;forcedguess;0;3;50;405;KATALOG
AD0210;forcedguess;0;3;51;405;FROST
AD0210;forcedguess;0;3;52;407;BLEI
AD0210;forcedguess;0;3;53;405;NEUZEIT
AD0210;forcedguess;0;3;54;405;NETZWERK
AD0210;forcedguess;0;3;55;405;ANSICHT
AD0210;forcedguess;0;3;56;406;GEPÄCK
AD0210;forcedguess;0;3;57;406;LIZENZ
AD0210;forcedguess;0;3;58;405;VERBUND
AD0210;forcedguess;0;3;59;406;TREND
AD0210;forcedguess;0;3;60;406;RELATION
AD0210;forcedguess;0;3;61;406;DETAIL
AD0210;forcedguess;0;3;62;407;STATION
AD0210;forcedguess;0;3;63;405;BUTTER
AD0210;forcedguess;0;3;64;405;GEMISCH
AD0210;forcedguess;0;3;65;405;TAGUNG
AD0210;forcedguess;0;3;66;407;GRAD
AD0210;forcedguess;0;3;67;405;THEORIE
AD0210;forcedguess;0;3;68;405;TREND
AD0210;forcedguess;0;3;69;407;ZIMMER
AD0210;forcedguess;0;3;70;406;EINZUG
AD0210;forcedguess;0;3;71;406;ZENTRALE
AD0210;forcedguess;0;3;72;405;VERLAG
AD0210;forcedguess;0;3;73;405;HOCHHAUS
AD0210;forcedguess;0;3;74;406;MODELL
AD0210;forcedguess;0;3;75;406;LIZENZ
AD0210;forcedguess;0;3;76;407;THEORIE
AD0210;forcedguess;0;3;77;405;KRANZ
AD0210;forcedguess;0;3;78;405;RELATION
AD0210;forcedguess;0;3;79;406;EINZUG
AD0210;forcedguess;0;3;80;405;BÜCHSE
AD0210;forcedguess;0;3;81;405;ZELT
AD0210;forcedguess;0;3;82;405;HOCHHAUS
AD0210;forcedguess;0;3;83;407;BLECH
AD0210;forcedguess;0;3;84;406;PARKETT
AD0210;forcedguess;0;3;85;405;THEORIE
AD0210;forcedguess;0;3;86;406;VERTRAG
AD0210;forcedguess;0;3;87;406;ZIMMER
AD0210;forcedguess;0;3;88;406;SENDER
AD0210;forcedguess;0;3;89;406;PATE
AD0210;forcedguess;0;3;90;405;NETZWERK
AD0210;forcedguess;0;3;91;405;ANSICHT
AD0210;forcedguess;0;3;92;406;KASSE
AD0210;forcedguess;0;3;93;407;STUHL
AD0210;forcedguess;0;3;94;405;STEIN
AD0210;forcedguess;0;3;95;405;TREND
AD0210;forcedguess;0;3;96;405;ZIMMER
AD0210;forcedguess;0;3;97;406;EINZUG
AD0210;forcedguess;0;3;98;405;LEINE
AD0210;forcedguess;0;3;99;405;VERLAG
AD0210;forcedguess;0;3;100;407;SAAL
AD0210;forcedguess;0;3;101;406;POST
AD0210;forcedguess;0;3;102;406;FELL
AD0210;forcedguess;0;3;103;406;THEORIE
AD0210;forcedguess;0;3;104;405;PILLE
AD0210;forcedguess;0;3;105;406;ZIMMER
AD0210;forcedguess;0;3;106;406;SUPPE
AD0210;forcedguess;0;3;107;405;DOKUMENT
AD0210;forcedguess;0;3;108;405;VERLAG
AD0210;forcedguess;0;3;109;405;SCHILD
AD0210;forcedguess;0;3;110;407;KATZE
AD0210;forcedguess;0;3;111;405;FELL
AD0210;forcedguess;0;3;112;405;STEIN
AD0210;forcedguess;0;3;113;405;PILLE
AD0210;forcedguess;0;3;114;406;ZEILE
AD0210;forcedguess;0;3;115;406;SENDER
AD0210;forcedguess;0;3;116;405;VIDEO
AD0210;forcedguess;0;3;117;406;GLAS
AD0210;forcedguess;0;3;118;406;SAAL
AD0210;forcedguess;0;3;119;406;KASSE
AD0210;forcedguess;0;3;120;407;STUHL
AD0210;forcedguess;0;3;121;405;SAMMLUNG
AD0210;forcedguess;0;3;122;405;KRANZ
AD0210;forcedguess;0;3;123;406;RELATION
AD0210;forcedguess;0;3;124;407;KASTEN
AD0210;forcedguess;0;3;125;405;LEINE
AD0210;forcedguess;0;3;126;405;BUTTER
AD0210;forcedguess;0;3;127;407;ANSICHT
AD0210;forcedguess;0;3;128;406;KATZE
AD0210;forcedguess;0;3;129;405;STUHL
AD0210;forcedguess;0;3;130;405;SACK
AD0210;forcedguess;0;3;131;406;VERTRAG
AD0210;forcedguess;0;3;132;406;SCHÖPFER
AD0210;forcedguess;0;3;133;406;BLEI
AD0210;forcedguess;0;3;134;406;VIDEO
AD0210;forcedguess;0;3;135;405;NETZWERK
AD0210;forcedguess;0;3;136;406;SAAL
AD0210;forcedguess;0;3;137;406;KASSE
AD0210;forcedguess;0;3;138;405;FELL
AD0210;forcedguess;0;3;139;405;TATSACHE
AD0210;forcedguess;0;3;140;405;TREND
AD0210;forcedguess;0;3;141;407;RINDE
AD0210;forcedguess;0;3;142;405;SENDER
AD0210;forcedguess;0;3;143;405;LEINE
AD0210;forcedguess;0;3;144;407;BENZIN
AD0210;forcedguess;0;3;145;406;PAKET
AD0210;forcedguess;0;3;146;406;BILANZ
AD0210;forcedguess;0;3;147;405;NEFFE
AD0210;forcedguess;0;3;148;405;STEIN
AD0210;forcedguess;0;3;149;406;KRANZ
AD0210;forcedguess;0;3;150;406;RINDE
AD0210;forcedguess;0;3;151;407;JUNGFRAU
AD0210;forcedguess;0;3;152;405;DOKUMENT
AD0210;forcedguess;0;3;153;405;ZELT
AD0210;forcedguess;0;3;154;405;BAUCH
AD0210;forcedguess;0;3;155;405;KASSE
AD0210;forcedguess;0;3;156;405;FELL
AD0210;forcedguess;0;3;157;405;WIRKUNG
AD0210;forcedguess;0;3;158;407;KRANZ
AD0210;forcedguess;0;3;159;406;RINDE
AD0210;forcedguess;0;3;160;406;SUPPE
AD0210;forcedguess;0;3;161;406;VIDEO
AD0210;forcedguess;0;3;162;405;DOSE
AD0210;forcedguess;0;3;163;406;SCHILD
AD0210;forcedguess;0;3;164;406;KATZE
AD0210;forcedguess;0;3;165;405;KONTO
AD0210;forcedguess;0;3;166;405;TATSACHE
AD0210;forcedguess;0;3;167;405;VERTRAG
AD0210;forcedguess;0;3;168;407;ZEILE
AD0210;forcedguess;0;3;169;405;SUPPE
AD0210;forcedguess;0;3;170;405;STATION
AD0210;forcedguess;0;3;171;405;HINBLICK
AD0210;forcedguess;0;3;172;406;HOCHHAUS
AD0210;forcedguess;0;3;173;406;KATZE
AD0210;forcedguess;0;3;174;405;LIZENZ
AD0210;forcedguess;0;3;175;406;VERBUND
AD0210;forcedguess;0;3;176;406;HEMD
AD0210;forcedguess;0;3;177;406;ZEILE
AD0210;forcedguess;0;3;178;407;EINZUG
AD0210;forcedguess;0;3;179;405;VIDEO
AD0210;forcedguess;0;3;180;405;ZELT
AD0210;forcedguess;0;3;181;406;HOCHHAUS
AD0210;forcedguess;0;3;182;407;BLECH
AD0210;forcedguess;0;3;183;405;GRAD
AD0210;forcedguess;0;3;184;405;TATSACHE
AD0210;forcedguess;0;3;185;407;ALTAR
AD0210;forcedguess;0;3;186;406;KREUZ
AD0210;forcedguess;0;3;187;405;RECHTECK
AD0210;forcedguess;0;3;188;405;SIEGEL
AD0210;forcedguess;0;3;189;406;LÄNGE
AD0210;forcedguess;1;0;0;250;visual\obj213house.gif
AD0210;forcedguess;1;0;1;250;visual\obj000x.gif
AD0210;forcedguess;1;0;2;250;visual\obj389sheep.gif
AD0210;forcedguess;1;0;3;250;visual\obj127doctor.gif
AD0210;forcedguess;1;0;4;250;visual\obj017baby.gif
AD0210;forcedguess;1;0;5;250;visual\obj464railroadtracks.gif
AD0210;forcedguess;1;0;6;250;visual\obj385seal.gif
AD0210;forcedguess;1;0;7;250;visual\obj141eagle.gif
AD0210;forcedguess;1;0;8;250;visual\obj020backpack.gif
AD0210;forcedguess;1;0;9;250;visual\obj168fork.gif
AD0210;forcedguess;1;0;10;250;visual\obj430suitcase.gif
AD0210;forcedguess;1;0;11;250;visual\obj314piano.gif
AD0210;forcedguess;1;0;12;250;visual\obj394shoulder.gif
AD0210;forcedguess;1;0;13;250;visual\obj492walnut.gif
AD0210;forcedguess;1;0;14;250;visual\obj156firetruck.gif
AD0210;forcedguess;1;0;15;250;visual\obj407smoke.gif
AD0210;forcedguess;1;0;16;250;visual\obj101cloud.gif
AD0210;forcedguess;1;0;17;250;visual\obj249lizard.gif
AD0210;forcedguess;1;0;18;250;visual\obj255mailbox.gif
AD0210;forcedguess;1;0;19;250;visual\obj273mouse.gif
AD0210;forcedguess;1;0;20;250;visual\obj381scorpion.gif
AD0210;forcedguess;1;0;21;250;visual\obj456toaster.gif
AD0210;forcedguess;1;0;22;250;visual\obj131donkey.gif
AD0210;forcedguess;1;0;23;250;visual\obj250llama.gif
AD0210;forcedguess;1;0;24;250;visual\obj178giraffe.gif
AD0210;forcedguess;1;0;25;250;visual\obj403sled.gif
AD0210;forcedguess;1;0;26;250;visual\obj180glass.gif
AD0210;forcedguess;1;0;27;250;visual\obj445telephone.gif
AD0210;forcedguess;1;0;28;250;visual\obj302parrot.gif
AD0210;forcedguess;1;0;29;250;visual\obj024ball.gif
AD0210;forcedguess;1;0;30;250;visual\obj015asparagus.gif
AD0210;forcedguess;1;0;31;250;visual\obj042bench.gif
AD0210;forcedguess;1;0;32;250;visual\obj211horse.gif
AD0210;forcedguess;1;0;33;250;visual\obj126dinosaur.gif
AD0210;forcedguess;1;0;34;250;visual\obj105pillar.gif
AD0210;forcedguess;1;0;35;250;visual\obj340purse.gif
AD0210;forcedguess;1;0;36;250;visual\obj379scarf.gif
AD0210;forcedguess;1;0;37;250;visual\obj394shoulder.gif
AD0210;forcedguess;1;0;38;250;visual\obj492walnut.gif
AD0210;forcedguess;1;0;39;250;visual\obj260medal.gif
AD0210;forcedguess;1;0;40;250;visual\obj183glove.gif
AD0210;forcedguess;1;0;41;250;visual\obj103coat.gif
AD0210;forcedguess;1;0;42;250;visual\obj176genie.gif
AD0210;forcedguess;1;0;43;250;visual\obj027bandaid.gif
AD0210;forcedguess;1;0;44;250;visual\obj279necklace.gif
AD0210;forcedguess;1;0;45;250;visual\obj381scorpion.gif
AD0210;forcedguess;1;0;46;250;visual\obj184goat.gif
AD0210;forcedguess;1;0;47;250;visual\obj060bread.gif
AD0210;forcedguess;1;0;48;250;visual\obj250llama.gif
AD0210;forcedguess;1;0;49;250;visual\obj434swing.gif
AD0210;forcedguess;1;0;50;250;visual\obj403sled.gif
AD0210;forcedguess;1;0;51;250;visual\obj506whip.gif
AD0210;forcedguess;1;0;52;250;visual\obj445telephone.gif
AD0210;forcedguess;1;0;53;250;visual\obj345radio.gif
AD0210;forcedguess;1;0;54;250;visual\obj120curtains.gif
AD0210;forcedguess;1;0;55;250;visual\obj499spiderweb.gif
AD0210;forcedguess;1;0;56;250;visual\obj179girl.gif
AD0210;forcedguess;1;0;57;250;visual\obj141eagle.gif
AD0210;forcedguess;1;0;58;250;visual\obj472truck.gif
AD0210;forcedguess;1;0;59;250;visual\obj105pillar.gif
AD0210;forcedguess;1;0;60;250;visual\obj286octopus.gif
AD0210;forcedguess;1;0;61;250;visual\obj379scarf.gif
AD0210;forcedguess;1;0;62;250;visual\obj394shoulder.gif
AD0210;forcedguess;1;0;63;250;visual\obj488wagon.gif
AD0210;forcedguess;1;0;64;250;visual\obj143earring.gif
AD0210;forcedguess;1;0;65;250;visual\obj436needle.gif
AD0210;forcedguess;1;0;66;250;visual\obj103coat.gif
AD0210;forcedguess;1;0;67;250;visual\obj000circle.gif
AD0210;forcedguess;1;0;68;250;visual\obj255mailbox.gif
AD0210;forcedguess;1;0;69;250;visual\obj238lemon.gif
AD0210;forcedguess;1;0;70;250;visual\obj053bottle.gif
AD0210;forcedguess;1;0;71;250;visual\obj456toaster.gif
AD0210;forcedguess;1;0;72;250;visual\obj060bread.gif
AD0210;forcedguess;1;0;73;250;visual\obj167football.gif
AD0210;forcedguess;1;0;74;250;visual\obj308peas.gif
AD0210;forcedguess;1;0;75;250;visual\obj287onion.gif
AD0210;forcedguess;1;0;76;250;visual\obj280needle.gif
AD0210;forcedguess;1;0;77;250;visual\obj253log.gif
AD0210;forcedguess;1;0;78;250;visual\obj510window.gif
AD0210;forcedguess;1;0;79;250;visual\obj247lips.gif
AD0210;forcedguess;1;0;80;250;visual\obj464railroadtracks.gif
AD0210;forcedguess;1;0;81;250;visual\obj385seal.gif
AD0210;forcedguess;1;0;82;250;visual\obj003airplane.gif
AD0210;forcedguess;1;0;83;250;visual\obj020backpack.gif
AD0210;forcedguess;1;0;84;250;visual\obj105pillar.gif
AD0210;forcedguess;1;0;85;250;visual\obj076cane.gif
AD0210;forcedguess;1;0;86;250;visual\obj289ostrich.gif
AD0210;forcedguess;1;0;87;250;visual\obj465tractor.gif
AD0210;forcedguess;1;0;88;250;visual\obj332popcorn.gif
AD0210;forcedguess;1;0;89;250;visual\obj260medal.gif
AD0210;forcedguess;1;0;90;250;visual\obj183glove.gif
AD0210;forcedguess;1;0;91;250;visual\obj134drawer.gif
AD0210;forcedguess;1;0;92;250;visual\obj365rope.gif
AD0210;forcedguess;1;0;93;250;visual\obj027bandaid.gif
AD0210;forcedguess;1;0;94;250;visual\obj273mouse.gif
AD0210;forcedguess;1;0;95;250;visual\obj319pillow.gif
AD0210;forcedguess;1;0;96;250;visual\obj184goat.gif
AD0210;forcedguess;1;0;97;250;visual\obj060bread.gif
AD0210;forcedguess;1;0;98;250;visual\obj315picture.gif
AD0210;forcedguess;1;0;99;250;visual\obj178giraffe.gif
AD0210;forcedguess;1;0;100;250;visual\obj223jumprope.gif
AD0210;forcedguess;1;0;101;250;visual\obj244lightning.gif
AD0210;forcedguess;1;0;102;250;visual\obj448tennisracket.gif
AD0210;forcedguess;1;0;103;250;visual\obj515woman.gif
AD0210;forcedguess;1;0;104;250;visual\obj120curtains.gif
AD0210;forcedguess;1;0;105;250;visual\obj464railroadtracks.gif
AD0210;forcedguess;1;0;106;250;visual\obj179girl.gif
AD0210;forcedguess;1;0;107;250;visual\obj141eagle.gif
AD0210;forcedguess;1;0;108;250;visual\obj126dinosaur.gif
AD0210;forcedguess;1;0;109;250;visual\obj413soldier.gif
AD0210;forcedguess;1;0;110;250;visual\obj430suitcase.gif
AD0210;forcedguess;1;0;111;250;visual\obj314piano.gif
AD0210;forcedguess;1;0;112;250;visual\obj154fire.gif
AD0210;forcedguess;1;0;113;250;visual\obj073camera.gif
AD0210;forcedguess;1;0;114;250;visual\obj156firetruck.gif
AD0210;forcedguess;1;0;115;250;visual\obj407smoke.gif
AD0210;forcedguess;1;0;116;250;visual\obj234lamp.gif
AD0210;forcedguess;1;0;117;250;visual\obj365rope.gif
AD0210;forcedguess;1;0;118;250;visual\obj130dolphin.gif
AD0210;forcedguess;1;0;119;250;visual\obj238lemon.gif
AD0210;forcedguess;1;0;120;250;visual\obj053bottle.gif
AD0210;forcedguess;1;0;121;250;visual\obj184goat.gif
AD0210;forcedguess;1;0;122;250;visual\obj431sun.gif
AD0210;forcedguess;1;0;123;250;visual\obj451thimble.gif
AD0210;forcedguess;1;0;124;250;visual\obj434swing.gif
AD0210;forcedguess;1;0;125;250;visual\obj223jumprope.gif
AD0210;forcedguess;1;0;126;250;visual\obj244lightning.gif
AD0210;forcedguess;1;0;127;250;visual\obj147eskimo.gif
AD0210;forcedguess;1;0;128;250;visual\obj302parrot.gif
AD0210;forcedguess;1;0;129;250;visual\obj120curtains.gif
AD0210;forcedguess;1;0;130;250;visual\obj321pinecone.gif
AD0210;forcedguess;1;0;131;250;visual\obj028banjo.gif
AD0210;forcedguess;1;0;132;250;visual\obj135dress.gif
AD0210;forcedguess;1;0;133;250;visual\obj126dinosaur.gif
AD0210;forcedguess;1;0;134;250;visual\obj427strawberry.gif
AD0210;forcedguess;1;0;135;250;visual\obj286octopus.gif
AD0210;forcedguess;1;0;136;250;visual\obj172funnel.gif
AD0210;forcedguess;1;0;137;250;visual\obj455tire.gif
AD0210;forcedguess;1;0;138;250;visual\obj492walnut.gif
AD0210;forcedguess;1;0;139;250;visual\obj260medal.gif
AD0210;forcedguess;1;0;140;250;visual\obj183glove.gif
AD0210;forcedguess;1;0;141;250;visual\obj103coat.gif
AD0210;forcedguess;1;0;142;250;visual\obj000circle.gif
AD0210;forcedguess;1;0;143;250;visual\obj027bandaid.gif
AD0210;forcedguess;1;0;144;250;visual\obj238lemon.gif
AD0210;forcedguess;1;0;145;250;visual\obj111cow.gif
AD0210;forcedguess;1;0;146;250;visual\obj520zipper.gif
AD0210;forcedguess;1;0;147;250;visual\obj431sun.gif
AD0210;forcedguess;1;0;148;250;visual\obj315picture.gif
AD0210;forcedguess;1;0;149;250;visual\obj412couch.gif
AD0210;forcedguess;1;0;150;250;visual\obj223jumprope.gif
AD0210;forcedguess;1;0;151;250;visual\obj280needle.gif
AD0210;forcedguess;1;0;152;250;visual\obj448tennisracket.gif
AD0210;forcedguess;1;0;153;250;visual\obj510window.gif
AD0210;forcedguess;1;0;154;250;visual\obj024ball.gif
AD0210;forcedguess;1;0;155;250;visual\obj015asparagus.gif
AD0210;forcedguess;1;0;156;250;visual\obj179girl.gif
AD0210;forcedguess;1;0;157;250;visual\obj135dress.gif
AD0210;forcedguess;1;0;158;250;visual\obj068button.gif
AD0210;forcedguess;1;0;159;250;visual\obj168fork.gif
AD0210;forcedguess;1;0;160;250;visual\obj286octopus.gif
AD0210;forcedguess;1;0;161;250;visual\obj379scarf.gif
AD0210;forcedguess;1;0;162;250;visual\obj465tractor.gif
AD0210;forcedguess;1;0;163;250;visual\obj488wagon.gif
AD0210;forcedguess;1;0;164;250;visual\obj422steeringwheel.gif
AD0210;forcedguess;1;0;165;250;visual\obj407smoke.gif
AD0210;forcedguess;1;0;166;250;visual\obj234lamp.gif
AD0210;forcedguess;1;0;167;250;visual\obj000circle.gif
AD0210;forcedguess;1;0;168;250;visual\obj266monkey.gif
AD0210;forcedguess;1;0;169;250;visual\obj037bed.gif
AD0210;forcedguess;1;0;170;250;visual\obj381scorpion.gif
AD0210;forcedguess;1;0;171;250;visual\obj456toaster.gif
AD0210;forcedguess;1;0;172;250;visual\obj431sun.gif
AD0210;forcedguess;1;0;173;250;visual\obj315picture.gif
AD0210;forcedguess;1;0;174;250;visual\obj434swing.gif
AD0210;forcedguess;1;0;175;250;visual\obj403sled.gif
AD0210;forcedguess;1;0;176;250;visual\obj244lightning.gif
AD0210;forcedguess;1;0;177;250;visual\obj448tennisracket.gif
AD0210;forcedguess;1;0;178;250;visual\obj302parrot.gif
AD0210;forcedguess;1;0;179;250;visual\obj024ball.gif
AD0210;forcedguess;1;0;180;250;visual\obj015asparagus.gif
AD0210;forcedguess;1;0;181;250;visual\obj385seal.gif
AD0210;forcedguess;1;0;182;250;visual\obj135dress.gif
AD0210;forcedguess;1;0;183;250;visual\obj020backpack.gif
AD0210;forcedguess;1;0;184;250;visual\obj168fork.gif
AD0210;forcedguess;1;0;185;250;visual\obj430suitcase.gif
AD0210;forcedguess;1;0;186;250;visual\obj314piano.gif
AD0210;forcedguess;1;0;187;250;visual\obj465tractor.gif
AD0210;forcedguess;1;0;188;250;visual\obj488wagon.gif
AD0210;forcedguess;1;0;189;250;visual\obj156firetruck.gif
AD0210;forcedguess;1;0;190;250;visual\obj417thread.gif
AD0210;forcedguess;1;0;191;250;visual\obj234lamp.gif
AD0210;forcedguess;1;0;192;250;visual\obj365rope.gif
AD0210;forcedguess;1;0;193;250;visual\obj255mailbox.gif
AD0210;forcedguess;1;0;194;250;visual\obj273mouse.gif
AD0210;forcedguess;1;0;195;250;visual\obj053bottle.gif
AD0210;forcedguess;1;0;196;250;visual\obj055bow.gif
AD0210;forcedguess;1;0;197;250;visual\obj086cat.gif
AD0210;forcedguess;1;0;198;250;visual\obj250llama.gif
AD0210;forcedguess;1;0;199;250;visual\obj178giraffe.gif
AD0210;forcedguess;1;0;200;250;visual\obj441teapot.gif
AD0210;forcedguess;1;0;201;250;visual\obj280needle.gif
AD0210;forcedguess;1;0;202;250;visual\obj445telephone.gif
AD0210;forcedguess;1;0;203;250;visual\obj510window.gif
AD0210;forcedguess;1;0;204;250;visual\obj466stoplight.gif
AD0210;forcedguess;1;0;205;250;visual\obj199hat.gif
AD0210;forcedguess;1;0;206;250;visual\obj239leopard.gif
AD0210;forcedguess;1;0;207;250;visual\obj468trashcan.gif
AD0210;forcedguess;1;0;208;250;visual\obj007antlers.gif
AD0210;forcedguess;1;0;209;250;visual\obj213house.gif
AD0210;forcedguess;1;1;0;250;visual\obj425stool.gif
AD0210;forcedguess;1;1;1;250;visual\obj017baby.gif
AD0210;forcedguess;1;1;2;250;visual\obj318piggybank.gif
AD0210;forcedguess;1;1;3;250;visual\obj468trashcan.gif
AD0210;forcedguess;1;1;4;250;visual\obj161wine.gif
AD0210;forcedguess;1;1;5;250;visual\obj440taperecorder.gif
AD0210;forcedguess;1;1;6;250;visual\obj062bridge.gif
AD0210;forcedguess;1;1;7;250;visual\obj070cage.gif
AD0210;forcedguess;1;1;8;250;visual\obj497wateringcan.gif
AD0210;forcedguess;1;1;9;250;visual\obj437table.gif
AD0210;forcedguess;1;1;10;250;visual\obj452thumb.gif
AD0210;forcedguess;1;1;11;250;visual\obj482vacuum.gif
AD0210;forcedguess;1;1;12;250;visual\obj115crib.gif
AD0210;forcedguess;1;1;13;250;visual\obj097city.gif
AD0210;forcedguess;1;1;14;250;visual\obj410snowman.gif
AD0210;forcedguess;1;1;15;250;visual\obj272mountain.gif
AD0210;forcedguess;1;1;16;250;visual\obj018bottle.gif
AD0210;forcedguess;1;1;17;250;visual\obj336potato.gif
AD0210;forcedguess;1;1;18;250;visual\obj274mousetrap.gif
AD0210;forcedguess;1;1;19;250;visual\obj144egg.gif
AD0210;forcedguess;1;1;20;250;visual\obj297panda.gif
AD0210;forcedguess;1;1;21;250;visual\obj491wallet.gif
AD0210;forcedguess;1;1;22;250;visual\obj202heel.gif
AD0210;forcedguess;1;1;23;250;visual\obj517wrench.gif
AD0210;forcedguess;1;1;24;250;visual\obj344raccoon.gif
AD0210;forcedguess;1;1;25;250;visual\obj158fishingpole.gif
AD0210;forcedguess;1;1;26;250;visual\obj228knife.gif
AD0210;forcedguess;1;1;27;250;visual\obj338priest.gif
AD0210;forcedguess;1;1;28;250;visual\obj182globe.gif
AD0210;forcedguess;1;1;29;250;visual\obj212hose.gif
AD0210;forcedguess;1;1;30;250;visual\obj052boot.gif
AD0210;forcedguess;1;1;31;250;visual\obj062bridge.gif
AD0210;forcedguess;1;1;32;250;visual\obj471trophy.gif
AD0210;forcedguess;1;1;33;250;visual\obj497wateringcan.gif
AD0210;forcedguess;1;1;34;250;visual\obj461toothbrush.gif
AD0210;forcedguess;1;1;35;250;visual\obj421statue.gif
AD0210;forcedguess;1;1;36;250;visual\obj482vacuum.gif
AD0210;forcedguess;1;1;37;250;visual\obj275mushroom.gif
AD0210;forcedguess;1;1;38;250;visual\obj012arrow.gif
AD0210;forcedguess;1;1;39;250;visual\obj119cup.gif
AD0210;forcedguess;1;1;40;250;visual\obj272mountain.gif
AD0210;forcedguess;1;1;41;250;visual\obj133dragon.gif
AD0210;forcedguess;1;1;42;250;visual\obj254magnet.gif
AD0210;forcedguess;1;1;43;250;visual\obj274mousetrap.gif
AD0210;forcedguess;1;1;44;250;visual\obj288orange.gif
AD0210;forcedguess;1;1;45;250;visual\obj257map.gif
AD0210;forcedguess;1;1;46;250;visual\obj490bricks.gif
AD0210;forcedguess;1;1;47;250;visual\obj342queen.gif
AD0210;forcedguess;1;1;48;250;visual\obj408snail.gif
AD0210;forcedguess;1;1;49;250;visual\obj500well.gif
AD0210;forcedguess;1;1;50;250;visual\obj295palmtree.gif
AD0210;forcedguess;1;1;51;250;visual\obj228knife.gif
AD0210;forcedguess;1;1;52;250;visual\obj477tweezers.gif
AD0210;forcedguess;1;1;53;250;visual\obj182globe.gif
AD0210;forcedguess;1;1;54;250;visual\obj021badge.gif
AD0210;forcedguess;1;1;55;250;visual\obj440taperecorder.gif
AD0210;forcedguess;1;1;56;250;visual\obj329plug.gif
AD0210;forcedguess;1;1;57;250;visual\obj218ironingboard.gif
AD0210;forcedguess;1;1;58;250;visual\obj474chest.gif
AD0210;forcedguess;1;1;59;250;visual\obj461toothbrush.gif
AD0210;forcedguess;1;1;60;250;visual\obj421statue.gif
AD0210;forcedguess;1;1;61;250;visual\obj271motorcycle.gif
AD0210;forcedguess;1;1;62;250;visual\obj322pipe.gif
